,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.4224868263924158,0.4787258243617128,-0.7391440734779529,0.19771438380239595,0.6079247802871399,-0.3146879720904212,-0.07864113252943368,-0.5736052010819858,-0.3106559629488638,-0.4611134301829763,-0.2313837990717792,0.4516711036993326,-0.6896878815578914,0.6916592029592121,-0.0521354228954292,0.3861178125340027,-0.4154501658420587,-0.27654979233736365,-0.6581689284453298,-0.40829664887936296,-0.5492818592964268,0.0467181592851479,-0.34855039659701664,-0.6439001115078992,-0.270761687245697,0.7272255906066384,0.14910362419561785,-0.5295050413221433,0.4734277622404106,0.7778293264429663,-0.4492549568781276,-0.538040496994696,0.6056226085463142,-0.4310974038036056,0.6958400984591803,0.7398710082489537,-0.4866685427569811,0.6521733133439922,-0.4722434319778204,0.5884770292180752,0.5479586491544665,0.6120305483170905,0.2478580031728157,0.05481416296205257,1
1,0.7350715224900198,0.9284012773943086,-0.7500785500953411,0.5023359867154403,0.9798134897401052,-0.6550620966264161,1.2035390024950303,-0.8192760740227973,-0.5725347494111855,-0.5875709497797799,-0.4086111487602501,0.6605504340188123,-0.9795286825996956,1.0683479165912204,-0.09543996883221426,0.6389330924979056,0.2064644835065021,-0.3253993523418581,-1.0061388627874082,-0.4132790545644056,-0.9656124566882968,0.6490509179810042,-0.5328481220426977,-0.8769883045556348,-0.630926007966429,0.8560160867109344,0.2373315691222871,-0.5954034690215853,1.115524937527633,0.8381515122200507,-0.956626633703212,-0.8735088499268571,0.9130918940144984,-0.6725063732165127,1.0145216219212851,0.8508647289643495,-0.8115459201324586,0.8511727852491533,-0.8373872252927931,0.8726807628132235,0.3090230253795997,0.9337695302014386,0.42786815723054605,-0.4304719339055085,1
2,0.3192981568670045,-0.2245566865117921,-0.04722896197657885,0.4637216088900945,-0.090594407492522,-0.4688312166234075,-1.6417405302700607,-0.23450961412161905,-0.5632635803973207,1.0511083256864755,-0.5807273062264557,-0.8506808635690227,0.047918443675953735,-0.3933476991427925,0.7640613629036883,-1.0960230238347148,-1.104156690716955,0.9509464924422706,0.16871551588784925,0.8349880979148613,-0.00014665046471165258,0.005709930265492228,-0.5825367685921876,-0.2141204103179412,-0.3678856931664721,-0.4406824034416331,0.845511851148244,-0.4718408892535794,-0.6123418313085012,0.06181302299934718,-0.012040106057928787,-0.1389366654733964,0.034851263878027575,-0.4537935324608029,-0.24939469874098896,0.1181706382762023,-0.1767189227863493,0.1700336787523362,-0.1562718186690043,0.10703962604765876,0.6112334857282093,-0.0678457690442185,0.7080396084123909,-0.2428832943870799,0
3,0.7355397165228534,0.938264791842418,-0.7604698489739375,0.4973140872869623,0.9895408039525426,-0.6492239663833781,1.218539428238681,-0.8240310451559653,-0.5675274808031221,-0.6105786558277057,-0.4038896825896103,0.6773132622833674,-0.9899359017555988,1.0836646364446654,-0.10499353310134052,0.6587171792381324,0.21225367524186572,-0.34299071671013154,-1.0177430029827952,-0.4316837447585235,-0.972026549766927,0.64653361945089,-0.5290694313405253,-0.8822171213037333,-0.6278610708191606,0.8731819974538474,0.2271608785800359,-0.5958493914154644,1.1262416270033075,0.8486954223436921,-0.9603660520720914,-0.8766641684608507,0.9207284013586328,-0.6716310859085877,1.0282778834419384,0.8603934213523099,-0.8157613849020641,0.8584264091954582,-0.8410717348969312,0.87965060124095,0.30890793549254864,0.9437296861121262,0.418842128645677,-0.42236076885751744,1
4,0.735707581633583,0.9418819703543244,-0.7643326380985941,0.4956533363767364,0.9931343748694912,-0.6459969167085978,1.221144706553009,-0.8259841766636568,-0.5658824886982253,-0.6183736807348961,-0.403076183398406,0.6815890556385378,-0.9936758253051,1.088859470582802,-0.10652091373308607,0.6640847989940866,0.2124683497240464,-0.34839174453368793,-1.021812361613158,-0.4375596794952485,-0.9738748357320566,0.6450570000038897,-0.5281148737217151,-0.8838262296695177,-0.6266669673693339,0.8789924460659504,0.22419385891810736,-0.5960213564476455,1.1270513858813922,0.852367390344778,-0.9609198763779478,-0.8766925512214341,0.9233218317849168,-0.6717439972966824,1.033233833396918,0.8640675952295928,-0.8175754887038722,0.8614007681492528,-0.8424588684872621,0.8824137092708766,0.30881053591195595,0.9475616673009664,0.4150065584721437,-0.41852601955817786,1
5,0.3225198327241895,0.3023393702184084,-0.5605528823863731,0.1743503510846449,0.4430427054952983,-0.10657875906391742,-0.7337324181772195,-0.4761782716765485,-0.2805577690289238,-0.21356675010847376,-0.32351344516124664,0.03022148985523563,-0.5117611158957426,0.4285866094918618,0.2819796712193237,-0.045608796392989086,-0.6666313067535026,-0.011740096990272831,-0.4493588374351487,-0.16561317132106704,-0.3285640662914616,-0.11880851806648784,-0.34787532017281164,-0.4671468669388863,-0.1899940094595636,0.467940486326511,0.28928988246284754,-0.4246755994706191,-0.10618675522602268,0.6262936454465872,-0.2015050487613525,-0.2479259895694949,0.4173489783995597,-0.4026726813792442,0.4969095293138181,0.6146870805027058,-0.4022464322077425,0.5482606901486328,-0.34953831892559123,0.477610683564722,0.4934645158773254,0.4743932726288141,0.14326805781141105,0.2337576143175153,1
6,0.3571823133775595,0.3912520611520547,-0.7376241327647595,0.1295789407857424,0.5312622605012418,-0.2871741507138241,-0.1841982822755278,-0.5112625047525182,-0.25055589172643833,-0.4571862115895127,-0.15815226228745746,0.4843631139229233,-0.6310509243408479,0.6299018694564678,-0.12415049212413368,0.4106760457716843,-0.4556926114172461,-0.3116346713866384,-0.5933557354490024,-0.4376159762386529,-0.4835055156659838,-0.04070530127367771,-0.2915813807202897,-0.6035513958482791,-0.20201188687606345,0.7168495153115146,0.09216567999353524,-0.5100423348950235,0.45788805288749396,0.7616518902316872,-0.3795661801296474,-0.5125963178901489,0.5497978746207672,-0.36430182347321016,0.6312501344701543,0.7036502076694137,-0.4086133717674988,0.5960623445404357,-0.3972282216680298,0.5187063621493851,0.5813984773470391,0.5366935246838459,0.2307408502228211,0.10511405133698047,1
7,-2.944528693720083,-2.3531828974200986,0.0009297413420156599,-3.444349269156345,-2.0893276362575235,2.415964766697877,-0.4528269037919988,2.4252316479418456,3.2622991780349815,-2.5629150649708667,3.5434694628411063,2.7471148875327995,1.5290990544816323,-1.0323366561251992,-3.612116795263928,3.0034793725925883,1.1593664860328814,-3.4592953181048016,1.6149958765875467,-3.062055396536432,2.2400374190873653,-3.2845821227754777,3.2049037753912533,1.758217753461806,3.197289209648301,0.8660128786761246,-3.6675487114396574,1.9578174949109763,0.05316215981283997,-0.14572392098470685,2.5266405076854976,1.5236070645979332,-1.8958755608006803,3.0831027663664403,-1.2989680918806914,-1.0862746724568944,2.8196500223842094,-1.9630567502356715,2.7661133416396892,-2.328832049167304,-0.4438414491883317,-2.1018760461828943,-2.665554336646609,2.948549828817205,1
8,0.5356551375240142,0.4317198804940593,-0.2286383217442737,0.5316783511032359,0.46351086169316297,-0.6189105446722967,0.4738090401791009,-0.4780371851690258,-0.576177394962583,0.2254935119416733,-0.4734698953720324,-0.0466770246287237,-0.4349066017654857,0.35201749135012617,0.2673279428115093,-0.13945884866296454,0.019457947070568263,0.2831132492949287,-0.41763950300648894,0.2466779198302585,-0.5301466879538247,0.5704084687437274,-0.5131521394349806,-0.4846964517368893,-0.5698574476979816,0.11970654042346697,0.4893646798921433,-0.3935138248057287,0.4669750372720416,0.30971043198012793,-0.5982600327383515,-0.5219281586133916,0.4580238684662149,-0.5356461992576046,0.3648987374204217,0.3555190244562983,-0.5010376407438696,0.4293019795869956,-0.5292028551669283,0.4606577236413392,0.18566510828997512,0.42063991679696094,0.5458359602457056,-0.5418163648004339,0
9,-0.8326821196079618,-0.3716856716886728,2.8180581116206485,-0.05764748800558905,-0.6944353803725711,1.8847660907988424,1.3947344819706964,1.0728108296438141,0.44151193180292586,0.8352599087645124,-0.4605974496081114,-2.7055284271800564,1.294290264188043,-1.4129998463215,2.2131026276871744,-2.2676379533072413,2.8428067720599772,1.246093633403185,1.2721609116120771,1.5708707846198913,1.2565191390900063,0.6853846818469527,0.6982620604739299,1.948630996880452,0.3251187309657467,-2.319289624811062,0.3277740670307648,2.54519476425342,-3.119322970306277,-2.022251902882772,1.0125852317653752,2.6331315160686333,-1.5845742211968343,0.4747681481132404,-1.1519074265478737,-1.852274077434836,0.3807977625478369,-1.2968230019826557,0.5895197821605629,-0.8476152215993016,-3.634536867787799,-0.7326493752857766,-1.9566248647463038,0.4878410476215183,0
