,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,-0.5015315148387132,-0.15266674621883944,0.06546406788178685,-0.3622470193997748,-0.5287280943191794,-0.2469851991639697,0.3737150867801052,-0.4597274178578559,-0.21079661406040853,0.4477233746668219,0.2358817117937781,-0.5909672471786938,-0.4243986368585619,0.2517454432066429,-0.017649756952169388,-0.5091824563303792,-0.4156761815937979,0.3640220020893232,0.2795997963615307,-0.3140060898053661,-0.4815941544466048,-0.42573025726350266,-0.4789884061479045,-0.4198304570785607,0.5439033752240094,0.08972214807134453,-0.47461666139759995,-0.12195270693854846,-0.42544710775362776,0.31387534321693883,-0.00376224843584194,0.5068813049026474,0.4240482138132319,0.4491706319954666,0.01616282738516997,-0.33563975033342136,0.5173797016648094,0.15354633088973896,-0.4572368055672797,-0.21678639093605664,-0.3467126759760757,-0.41979258917530604,-0.4101813473140381,-0.4389660154774396,0.4159402742499895,0.21282056987753195,1
1,-0.6530730967669366,-0.1625454710667009,-1.008689596012588,0.3313032411921846,0.32580954502367915,-1.0059379152318149,-0.9118202261788864,0.14973097016513026,-0.8683997612864215,-0.028733288965398812,-0.2561696906422262,0.39458948076195455,0.7065220885595391,1.211664087551935,-1.0360609446500828,-0.2617476235464,-0.6178430957378414,0.5987432702210481,0.4696201309453965,-0.6698433217819735,0.4379908324223243,-0.4557770684038022,-0.18478627495365185,-0.09992376581051818,-0.28797533528307545,-1.0545126578054562,-0.4282111230981233,-1.052359276868892,0.502532138988535,0.1106515046251207,1.0414639800011345,-0.09551123438971694,-0.7188766054169498,-0.17886099920726276,0.9840962052144054,0.014236504862140781,-0.4969069089311005,0.13911777824305524,-0.4703832922993638,-0.8567629743433891,-0.586464070489344,-0.2055820940600567,-0.21520165723713328,0.017546062987523516,0.17867209082984697,0.22342959195620465,0
2,-0.31058392668540113,-0.6034878239300038,0.2652930429633652,-0.4808755995650429,-0.5625255713997535,-0.16874418586248124,0.6900273962621796,-0.7645834818970342,-0.1858313227688453,0.6499884995431208,0.04146387222821472,-0.6466713969342925,-0.7356383908742845,-0.3969595741776925,0.6104928755889067,-0.6601294847806639,-0.5425053851021925,0.5070081259182275,0.4182047406416192,-0.4931299680695915,-0.7887878047040617,-0.5755921953370537,-0.7181034386609232,-0.7040736938882237,0.7946261280803899,0.15696828308083513,-0.5851425867529452,-0.07492157589098113,-0.8129159099411262,0.4746091975054929,0.013641878387680984,0.7933134086399508,0.7092426858465539,0.7890800927617704,-0.039940659250946704,-0.7184606362902091,0.7806951453180191,0.6014109953518036,-0.4740568941344006,0.06484263006748141,-0.4289730024050119,-0.7209286959416261,-0.6174937203834875,-0.6578716031166819,0.6980467775689863,0.2766562659325411,1
3,-0.4359010505114734,-0.4757507941024313,-0.11118668811545553,-0.17086314597720956,-0.4903384665832073,-0.382637086537882,0.2769498136380913,-0.5377270883724827,-0.3856716780842216,0.5422331120740198,-0.1214349568560728,-0.4450255479207319,-0.32511560680085977,0.028556956741426286,0.1684863029638498,-0.5404139752780396,-0.5250251940481961,0.5013315401066611,0.4756787193924502,-0.4882873481615271,-0.4797973534710366,-0.5390658252224337,-0.5498874482804665,-0.516230341330714,0.4639502020371498,-0.14506687432126905,-0.5373053010565512,-0.30679240619190595,-0.3929291843524211,0.4584785098326912,0.1254290722529141,0.5028995675406859,0.28909630074485465,0.5266643187720212,0.23797452673673225,-0.5274219403187348,0.43804707685646016,0.4576894424748919,-0.5193602064110343,-0.2874667434650712,-0.4887980926968254,-0.5426825064958986,-0.5320726060282508,-0.3731358191083616,0.5453337764319853,0.42761239058240536,1
4,-0.1434191992889569,0.780730251474204,-0.7223408571224501,0.8000242906782168,-0.025915871464339175,-0.3093566355428617,-0.7809204222076878,0.5897133015726513,-0.2754325383540812,-0.2795494745860981,-0.09180178040820336,0.238142573332822,0.8473734323847147,1.0698106296549938,-0.9605545293196368,0.3567525086928258,0.18365871153373745,-0.04877754756519355,-0.009934551311807514,0.14613682151998625,0.5662659454769781,0.21725113404566815,0.4568457391590556,0.25968920431128234,-0.6187246061393173,-0.23413472209784056,0.23245723119876485,-0.31823807827151485,0.9659585017355228,0.09136391336942297,-0.4305290589477564,-0.6694186837027015,-0.732908934555379,-0.6754381578760699,0.4090790492728707,0.6426407247185217,-0.6164288085080133,-0.5960501136036556,-0.0338999135697674,-0.8433840870544299,-0.06691318405151997,0.5629191528304973,0.1869931985427898,0.8461624943127845,-0.4362601335078965,-0.006178021459972915,0
5,3.059888222202348,3.316946476505427,5.178774319626318,-3.4624649705975044,2.7949750461359657,5.2004814375694615,2.073486024963324,2.136802740206827,5.396353097553591,-3.4275905995906983,4.309892011795794,0.7264806293959111,-1.9461545155858488,-2.4255113731305493,0.9708261233038036,2.7487320014885004,4.056852391071906,-4.624167898558292,-5.0100167536820095,4.526150358683043,1.0022042069164243,4.0004156185967314,2.7764938999092683,3.4674337586744843,-0.13707876039180844,4.284050916076991,3.508288284062948,5.198833732273928,-1.220513401046587,-4.651324102434322,-0.9035210525786064,-0.978199514175672,2.1483886697786656,-1.7646863354869986,-5.329800498969466,2.9255548923346426,0.1091517448052534,-3.7043694207558517,4.305361848211593,5.820103574665192,4.977040960265996,2.8242203039382714,4.071878449313622,-1.0291589722989558,-3.318458826403415,-4.706083438586513,1
6,1.1506295329974443,1.7392388310612659,-1.3742766398936561,1.7233852405286592,2.5689648440531583,-0.019583186314249632,-2.8312586491456235,2.6260679564934186,0.18045414134034535,-2.3823244383797557,-0.2765842821175531,2.8052366386826137,2.7359020838908035,1.6240681704890578,-2.1681170732392747,2.080309915692769,1.2975511556854789,-1.1032389148545745,-1.1630565142191704,0.9048391110694302,2.745301080281328,1.6214326438145412,2.157329069142527,1.9267153638790524,-2.6177778971211487,-1.03529295635279,1.7626797398739689,-0.4698968462344644,2.683303236424805,-1.5252914973663294,0.7619280210336878,-2.501310006263315,-2.44634950514273,-2.654266572657052,0.757429737453703,2.2511683214372176,-2.8296846754830054,-1.5896057946404363,1.5794806773922343,-0.20207056736457515,1.1005685868858093,2.0802615999874283,1.9027146400474877,2.047067415180234,-2.0493754809900557,-1.4966463220014077,0
7,-0.4304913259203902,-1.002281993688633,0.2801087885630372,-0.6919653657882514,-0.4173218789355204,-0.34495820733134924,0.7963120428774121,-1.011242262319532,-0.35430252872650314,0.7966700201987174,-0.00765353573077033,-0.6874003572608488,-0.9046142720204426,-0.5656137436322286,0.8071152779878271,-0.9370484168087864,-0.8367155589857637,0.7699571903187902,0.5964027625854441,-0.7906186990343048,-0.9237767714205763,-0.8390041822449376,-1.0197645331513367,-0.9571049650581072,1.017596489359665,-0.0805466052884408,-0.8494030663290908,-0.2819391852162362,-1.1075899167050804,0.5182023660819952,0.4734456185361799,1.1126208691018935,0.7895828069532459,1.0813422880832042,0.08460177183788943,-1.0203393862231118,0.9444920436628932,0.9726229860358142,-0.6437878107274358,0.12192786904946368,-0.6335790439833379,-1.079670212887417,-0.8439104558951862,-1.0328522635919484,0.992531183361095,0.3304054498395827,1
8,-0.3637870302189743,-0.3573554066109398,0.3090971943943369,-0.4919219265474998,-0.6643209954346477,-0.08813528918417639,0.6945445348254499,-0.6741172598537504,-0.0949068926577017,0.5993456988989524,0.19515423927857853,-0.7368481864638831,-0.7160440372621584,-0.2084138909239476,0.43233727063975547,-0.5906506853010707,-0.4254045145409308,0.3810204441534161,0.3101877669480353,-0.3323937693955201,-0.7460732734020958,-0.4731317107852914,-0.6115130247625907,-0.5831903776487939,0.7573923241189604,0.2920041698176902,-0.5099021381382068,0.04366862548628209,-0.7203278786840474,0.4174508429864589,-0.16921277379201968,0.7022550906344426,0.7105154870361783,0.6805994191477253,-0.14994433560434506,-0.5552326663636806,0.7673670621783514,0.3604194298883608,-0.4438296735949652,0.014242015228810303,-0.3368407621008465,-0.5710904079311455,-0.5200418143755855,-0.5760660033329209,0.5656943435086056,0.24152337714898725,1
9,-0.3754638890968315,-0.3838242642274855,0.2640429572170909,-0.4522658522029557,-0.6851631788546297,-0.1262908306540476,0.6720181109277334,-0.6854226950043031,-0.1357136464371242,0.6224099400261114,0.15020143381186812,-0.731390561556343,-0.6935368703368646,-0.19753514993718813,0.4304787478657038,-0.6028462711822694,-0.451569369982913,0.4141995795118303,0.3492152273009189,-0.3663552484603128,-0.7509691936806708,-0.499087347894846,-0.6262294050920483,-0.6075019221300495,0.7498143980467481,0.26017942056125976,-0.5291799108914207,0.0038437086396563257,-0.7033415008694602,0.4567054215122816,-0.1714596964128952,0.7005430791191926,0.6903770784285111,0.6880354307627327,-0.10514170091952907,-0.5765098887197911,0.7588052510541609,0.3908767347656212,-0.47016649585415504,-0.028712148300902882,-0.3725490232817132,-0.5869377726198032,-0.5478524232825219,-0.5545331344382184,0.5874982067626788,0.2775136770561538,1
